xprize_subdomain,test,test_label,sex_label,age_label,age_bin,N,N reversal 5yr,N reversal 10yr,N reversal 15yr,N reversal 20yr
Visual Learning,vrr,"Visual Reproductions, recognition",Women,75-79,75,162,0.19753086419753085,0.09876543209876543,0.08024691358024691,0.06790123456790123
Visual Learning,vrr,"Visual Reproductions, recognition",Women,80-84,80,169,0.2603550295857988,0.20710059171597633,0.17751479289940827,0.16568047337278108
Visual Learning,vrr,"Visual Reproductions, recognition",Women,85-90,85,124,0.28225806451612906,0.25806451612903225,0.1935483870967742,0.1774193548387097
Visual Learning,vrr,"Visual Reproductions, recognition",Men,50-54,50,249,0.2570281124497992,0.11244979919678715,0.024096385542168676,0
Visual Learning,vrr,"Visual Reproductions, recognition",Men,55-59,55,280,0.275,0.26785714285714285,0.1392857142857143,0.03571428571428571
Visual Learning,vrr,"Visual Reproductions, recognition",Men,60-64,60,216,0.2361111111111111,0.2361111111111111,0.2361111111111111,0.16666666666666666
Visual Learning,vrr,"Visual Reproductions, recognition",Men,65-69,65,206,0.25728155339805825,0.24757281553398058,0.24757281553398058,0.24757281553398058
Visual Learning,vrr,"Visual Reproductions, recognition",Men,70-74,70,200,0.205,0.155,0.135,0.135
Visual Learning,vrr,"Visual Reproductions, recognition",Men,75-79,75,129,0.27906976744186046,0.17829457364341086,0.16279069767441862,0.15503875968992248
Visual Learning,vrr,"Visual Reproductions, recognition",Men,80-84,80,73,0.3150684931506849,0.273972602739726,0.2054794520547945,0.1780821917808219
Visual Learning,vrr,"Visual Reproductions, recognition",Men,85-90,85,40,0.375,0.35,0.3,0.275
