xprize_subdomain,test,test_label,sex_label,age_label,age_bin,N,N reversal 5yr,N reversal 10yr,N reversal 15yr,N reversal 20yr
Visual Learning,vrr,"Visual Reproductions, recognition",Women,70-74,70,195,0.2358974358974359,0.18974358974358974,0.18974358974358974,0.18974358974358974
Visual Learning,vrr,"Visual Reproductions, recognition",Women,75-79,75,162,0.24691358024691357,0.1111111111111111,0.09259259259259259,0.09259259259259259
Visual Learning,vrr,"Visual Reproductions, recognition",Women,80-84,80,169,0.2781065088757396,0.21301775147928995,0.17751479289940827,0.17751479289940827
Visual Learning,vrr,"Visual Reproductions, recognition",Women,85-90,85,124,0.31451612903225806,0.25806451612903225,0.1935483870967742,0.1774193548387097
Visual Learning,vrr,"Visual Reproductions, recognition",Men,50-54,50,249,0.14056224899598393,0.024096385542168676,0.004016064257028112,0
Visual Learning,vrr,"Visual Reproductions, recognition",Men,55-59,55,280,0.26071428571428573,0.12142857142857143,0.03571428571428571,0.017857142857142856
Visual Learning,vrr,"Visual Reproductions, recognition",Men,60-64,60,216,0.2361111111111111,0.23148148148148148,0.16666666666666666,0.12037037037037036
Visual Learning,vrr,"Visual Reproductions, recognition",Men,65-69,65,206,0.2621359223300971,0.2524271844660194,0.2524271844660194,0.2524271844660194
Visual Learning,vrr,"Visual Reproductions, recognition",Men,70-74,70,200,0.205,0.17,0.15,0.14
Visual Learning,vrr,"Visual Reproductions, recognition",Men,75-79,75,129,0.27906976744186046,0.18604651162790697,0.16279069767441862,0.14728682170542637
Visual Learning,vrr,"Visual Reproductions, recognition",Men,80-84,80,73,0.3150684931506849,0.2602739726027397,0.1917808219178082,0.1780821917808219
Visual Learning,vrr,"Visual Reproductions, recognition",Men,85-90,85,40,0.35,0.35,0.3,0.275
